model,term,coefficient,standard_error,p_value,ci_lower,ci_upper
volume,C(hour_of_week)[T.2],0.2659378475792694,0.09222035403601969,0.009512710960859322,0.07291842827582984,0.458957266882709
volume,C(hour_of_week)[T.3],0.37365930113641,0.0673878305575822,2.389284292426152e-05,0.2326149508049992,0.5147036514678208
volume,C(hour_of_week)[T.4],0.21332295827432216,0.11857423127885754,0.08791266915537174,-0.03485576002530075,0.46150167657394503
volume,C(hour_of_week)[T.5],0.1883467625566836,0.12020129140990135,0.13363532200423867,-0.06323743173518276,0.43993095684854994
volume,C(hour_of_week)[T.6],0.39098028289942893,0.09929297397430414,0.0008834852489674178,0.1831576999374722,0.5988028658613856
volume,C(hour_of_week)[T.7],0.6556788224930643,0.07919753227046247,1.0034493722273384e-07,0.4899164824012081,0.8214411625849205
volume,C(hour_of_week)[T.8],0.7698467847341595,0.12102052853389239,4.205154614639933e-06,0.5165479074355156,1.0231456620328032
volume,C(hour_of_week)[T.9],0.7948586798894497,0.10129473773558513,2.2300287021514465e-07,0.582846357223889,1.0068710025550103
volume,C(hour_of_week)[T.10],0.746672004158242,0.08898750869232624,8.194802778699707e-08,0.5604190079233347,0.9329250003931493
volume,C(hour_of_week)[T.11],0.6738433885913159,0.10060288215280336,2.1055747979574396e-06,0.46327913630269413,0.8844076408799376
volume,C(hour_of_week)[T.12],0.7349374357021765,0.09827431279693508,4.4944236191220035e-07,0.5292469350877451,0.9406279363166079
volume,C(hour_of_week)[T.13],0.7925554758149991,0.10555456623379326,4.241815136480324e-07,0.5716272296350348,1.0134837219949635
volume,C(hour_of_week)[T.14],1.0199506213903162,0.11175237371721927,2.244926245620127e-08,0.7860502150629494,1.253851027717683
volume,C(hour_of_week)[T.15],0.922774499213478,0.13003535258439927,9.475429670837089e-07,0.6506073783308647,1.1949416200960914
volume,C(hour_of_week)[T.16],0.9937368636451596,0.1509870037488059,2.669978414038574e-06,0.6777174328958713,1.3097562943944479
volume,C(hour_of_week)[T.17],1.009522522800161,0.15471104906011604,2.997345791636217e-06,0.6857085756345942,1.3333364699657277
volume,C(hour_of_week)[T.18],0.8358020242836462,0.13598124881477763,6.5889379468568635e-06,0.5511899995658354,1.1204140490014571
volume,C(hour_of_week)[T.19],0.6416000293504602,0.12392104528083046,5.356437718868027e-05,0.3822303007302608,0.9009697579706597
volume,C(hour_of_week)[T.20],0.823567324868246,0.11802765830901492,1.19915798042008e-06,0.5765325969419931,1.070602052794499
volume,C(hour_of_week)[T.21],0.5659590172257174,0.13886508345766715,0.0006446793092701822,0.2753110572314027,0.8566069772200321
volume,C(hour_of_week)[T.22],0.41590921665530733,0.1304113297718836,0.00482956560632895,0.14295516647538054,0.6888632668352341
volume,C(hour_of_week)[T.23],0.4111061004842995,0.10621836575031458,0.0010301798869129862,0.18878850594895144,0.6334236950196476
volume,C(hour_of_week)[T.24],0.41179699533756753,0.09367374708289189,0.0003104769660970554,0.21573558942651466,0.6078584012486203
volume,C(hour_of_week)[T.25],0.20363981175858958,0.08726742560666607,0.030759894069892418,0.020986990797549898,0.38629263271962927
volume,C(hour_of_week)[T.26],0.3706655478775477,0.11124944710038502,0.0035045491436149416,0.13781777905681716,0.6035133166982782
volume,C(hour_of_week)[T.27],0.4780280502954659,0.10565357589887638,0.00023193685366844246,0.2568925745048637,0.6991635260860681
volume,C(hour_of_week)[T.28],0.3744589528033716,0.10773692284370599,0.0025312169489274845,0.14896298174356296,0.5999549238631803
volume,C(hour_of_week)[T.29],0.2602461713786136,0.09306090295734933,0.011510719602095503,0.06546746296392417,0.4550248797933031
volume,C(hour_of_week)[T.30],0.5562028134388513,0.1155228122516934,0.00012043031441467271,0.31441078856316207,0.7979948383145404
volume,C(hour_of_week)[T.31],0.726153273205928,0.10242954472674631,9.60833203421246e-07,0.5117657722107563,0.9405407742010998
volume,C(hour_of_week)[T.32],0.8398907960047647,0.1105136464848662,3.5604189492526834e-07,0.6085830755715635,1.0711985164379658
volume,C(hour_of_week)[T.33],0.8608570307522766,0.10810160532547666,1.7939345025558223e-07,0.6345977704859006,1.0871162910186527
volume,C(hour_of_week)[T.34],0.8457976896247263,0.08504560889558307,5.749487953197204e-09,0.6677951844844697,1.0238001947649829
volume,C(hour_of_week)[T.35],0.7338147166917375,0.11635965562906835,4.7133748169570115e-06,0.4902711584974303,0.9773582748860447
volume,C(hour_of_week)[T.36],0.7274751300680766,0.10048459931543775,7.146316422305158e-07,0.5171584466032847,0.9377918135328686
volume,C(hour_of_week)[T.37],0.9231570055822401,0.09039054310000814,3.743995609262621e-09,0.7339674245828921,1.1123465865815882
volume,C(hour_of_week)[T.38],0.9862362793106596,0.11886644625285156,9.711625655181606e-08,0.737445948041409,1.2350266105799104
volume,C(hour_of_week)[T.39],0.9728312628535616,0.1220577981708445,1.7712298466267502e-07,0.7173613552538696,1.2283011704532536
volume,C(hour_of_week)[T.40],1.003817994305931,0.14969770859637624,2.0734014661548846e-06,0.6904970893239102,1.317138899287952
volume,C(hour_of_week)[T.41],0.8827885649805127,0.11689459212022504,3.901944342346457e-07,0.6381253718426337,1.1274517581183916
volume,C(hour_of_week)[T.42],0.8112169245493708,0.12394669789535488,2.8786812138910698e-06,0.5517935043899134,1.0706403447088282
volume,C(hour_of_week)[T.43],0.6487873649793886,0.12198345380079409,3.921398230116938e-05,0.3934730619345219,0.9041016680242553
volume,C(hour_of_week)[T.44],0.812609841117824,0.11809693451843341,1.455600962589474e-06,0.56543011641886,1.059789565816788
volume,C(hour_of_week)[T.45],0.5687668397181391,0.1353985133513313,0.0004845559235726292,0.2853744943426782,0.8521591850936001
volume,C(hour_of_week)[T.46],0.29397905010626413,0.14134556482643645,0.05131727296074395,-0.00186061705939633,0.5898187172719246
volume,C(hour_of_week)[T.47],0.28424946866713496,0.10546764600918818,0.014338966786911858,0.06350314860808365,0.5049957887261862
volume,C(hour_of_week)[T.48],0.3518155803501383,0.12044711061067685,0.008766101390283986,0.09971688055801342,0.6039142801422632
volume,C(hour_of_week)[T.49],0.11586156001108561,0.11812553816123664,0.3389997900267223,-0.1313780328003093,0.3631011528224805
volume,C(hour_of_week)[T.50],0.3575830117369424,0.1017915861152354,0.002326262246236153,0.1445307734613799,0.5706352500125049
volume,C(hour_of_week)[T.51],0.32827786051395036,0.1086350804018951,0.007013939607085375,0.1009020240802033,0.5556536969476974
volume,C(hour_of_week)[T.52],0.29934203479801824,0.1299693413128319,0.032738875054775025,0.027313077094657523,0.571370992501379
volume,C(hour_of_week)[T.53],0.12914840707261577,0.11427203839200155,0.2724648109867028,-0.11002571802811323,0.36832253217334476
volume,C(hour_of_week)[T.54],0.3698135389600246,0.11465701616761516,0.004453198717835854,0.12983364611452372,0.6097934318055255
volume,C(hour_of_week)[T.55],0.579163844904407,0.11158264551452254,5.2048519478718926e-05,0.34561868378799593,0.812709006020818
volume,C(hour_of_week)[T.56],0.7082984687688275,0.11221091937142307,4.657058199343023e-06,0.4734383153571678,0.9431586221804873
volume,C(hour_of_week)[T.57],0.7227504975005331,0.08024456283661928,2.759903865188674e-08,0.55479669724801,0.8907042977530563
volume,C(hour_of_week)[T.58],0.6836356872656608,0.10122922152334486,1.8822439876989067e-06,0.4717604916082727,0.8955108829230489
volume,C(hour_of_week)[T.59],0.5715415759719497,0.08803613668298235,3.2084412599125246e-06,0.3872798242372899,0.7558033277066094
volume,C(hour_of_week)[T.60],0.6578164030526794,0.11483658942363635,1.605881317952382e-05,0.4174606590627977,0.8981721470425611
volume,C(hour_of_week)[T.61],0.8007980611616302,0.09490662270930997,7.529178828261488e-08,0.6021562169083906,0.9994399054148698
volume,C(hour_of_week)[T.62],0.9016907094142645,0.06963172620084895,7.086081445776604e-11,0.7559498315259144,1.0474315873026148
volume,C(hour_of_week)[T.63],0.9270576458626727,0.07465369909080491,1.4497632110594024e-10,0.7708056579150584,1.083309633810287
volume,C(hour_of_week)[T.64],0.9630768987943645,0.09751166477415746,6.426692371835224e-09,0.7589826388366536,1.1671711587520754
volume,C(hour_of_week)[T.65],0.9080380846089178,0.10333077615824998,4.042504772927569e-08,0.69176428454902,1.1243118846688156
volume,C(hour_of_week)[T.66],0.7712372662925018,0.1113265180467064,1.3252114941781806e-06,0.5382281861272246,1.0042463464577789
volume,C(hour_of_week)[T.67],0.7301975090052746,0.14057136537920015,5.1583792834971697e-05,0.4359782599055893,1.02441675810496
volume,C(hour_of_week)[T.68],0.7583703883670952,0.08620911484183601,3.977863417410843e-08,0.5779326372938841,0.9388081394403064
volume,C(hour_of_week)[T.69],0.5043282182213632,0.09965596946796354,6.943552417793099e-05,0.2957458769595355,0.7129105594831908
volume,C(hour_of_week)[T.70],0.2847434530926313,0.132298606303991,0.0444417622029281,0.00783928773368342,0.5616476184515793
volume,C(hour_of_week)[T.71],0.26143485222347895,0.08442440758159277,0.005938983936724247,0.08473253637603409,0.43813716807092384
volume,C(hour_of_week)[T.72],0.3636039939027763,0.11592744424733527,0.0054342767230785355,0.12096506452702549,0.6062429232785271
volume,C(hour_of_week)[T.73],0.21021963904153185,0.09304210715840544,0.03580179653548928,0.015480270686153763,0.40495900739690993
volume,C(hour_of_week)[T.74],0.28280208821238073,0.10857871703719593,0.017414112970002286,0.05554422165673639,0.5100599547680251
volume,C(hour_of_week)[T.75],0.4859901640475699,0.08389641040409415,1.3978697106917573e-05,0.31039295899328934,0.6615873691018505
volume,C(hour_of_week)[T.76],0.33208185493227893,0.10383892729491542,0.004734863712525771,0.11474448232006546,0.5494192275444925
volume,C(hour_of_week)[T.77],0.165653458084003,0.09257490963516325,0.08950411469299466,-0.028108054617069195,0.3594149707850752
volume,C(hour_of_week)[T.78],0.447478596134952,0.07907172327872419,1.8645267943866725e-05,0.28197957728906486,0.6129776149808391
volume,C(hour_of_week)[T.79],0.6097459244989524,0.0974232749703725,5.206710924107356e-06,0.40583666652672784,0.8136551824711769
volume,C(hour_of_week)[T.80],0.6826255753449493,0.10251803170998836,2.281571156477407e-06,0.4680528689653499,0.8971982817245486
volume,C(hour_of_week)[T.81],0.7065042454963754,0.09644760653005142,6.046331835135313e-07,0.5046370850388698,0.9083714059538809
volume,C(hour_of_week)[T.82],0.7230372431288559,0.09630260434990082,4.2460475447501334e-07,0.5214735757223472,0.9246009105353645
volume,C(hour_of_week)[T.83],0.6276970304687786,0.1021737347418217,6.630974694352998e-06,0.4138449459254118,0.8415491150121452
volume,C(hour_of_week)[T.84],0.6593008475031965,0.0946960428847253,1.2367275234109837e-06,0.4610997518881857,0.8575019431182074
volume,C(hour_of_week)[T.85],0.8500386211797353,0.0971071076622288,4.291874262057665e-08,0.646791108988673,1.0532861333707975
volume,C(hour_of_week)[T.86],0.8904873780898445,0.10480098541657146,6.769959147784737e-08,0.671136394687266,1.109838361492423
volume,C(hour_of_week)[T.87],0.941396310324642,0.09747944914744239,9.200802008137517e-09,0.7373694784485736,1.1454231422007104
volume,C(hour_of_week)[T.88],0.9703003930941503,0.13502304589967376,7.937030720265515e-07,0.6876939101266559,1.2529068760616446
volume,C(hour_of_week)[T.89],0.9086575559158938,0.1090295246579904,9.080107182590658e-08,0.6804561381660161,1.1368589736657715
volume,C(hour_of_week)[T.90],0.7825187144418735,0.1479978400604923,4.201271303693077e-05,0.4727556751947895,1.0922817536889575
volume,C(hour_of_week)[T.91],0.6026821824658456,0.11312893103421298,3.846653575684609e-05,0.3659006085617392,0.839463756369952
volume,C(hour_of_week)[T.92],0.7463584078469181,0.10552911583445605,9.932522133941512e-07,0.5254834299649609,0.9672333857288753
volume,C(hour_of_week)[T.93],0.48728227933167545,0.11628185227861756,0.0004959189274794079,0.24390156542137528,0.7306629932419756
volume,C(hour_of_week)[T.94],0.1787480593078996,0.13431776480081312,0.19901076174698137,-0.10238225335455986,0.4598783719703591
volume,C(hour_of_week)[T.95],0.2503470532108564,0.06716081503216652,0.0014271337690059966,0.10977785183486471,0.39091625458684803
volume,C(hour_of_week)[T.96],0.4346396965360938,0.09692743274083855,0.0002541500997509413,0.23176824827747525,0.6375111447947124
volume,C(hour_of_week)[T.97],0.31687368846410113,0.11003289301019648,0.009594732810357547,0.08657219661762405,0.5471751803105782
volume,C(hour_of_week)[T.98],0.3218659255668399,0.10185652985966222,0.005156019011955927,0.10867775847200872,0.5350540926616711
volume,C(hour_of_week)[T.99],0.45286855775445223,0.08402973907413358,3.356703471666589e-05,0.2769922925866369,0.6287448229222676
volume,C(hour_of_week)[T.100],0.5074798557791009,0.12153151377176821,0.0005129769980907447,0.25311147408613544,0.7618482374720664
volume,C(hour_of_week)[T.101],0.32963092499782354,0.11977890129298104,0.012679999017486983,0.07893080338101577,0.5803310466146313
volume,C(hour_of_week)[T.102],0.5134882144337545,0.12143314726882007,0.0004547016879651073,0.25932571619760747,0.7676507126699015
volume,C(hour_of_week)[T.103],0.7144142869602678,0.07597849468436635,1.40563547730824e-08,0.5553894699681552,0.8734391039523803
volume,C(hour_of_week)[T.104],0.761882958457562,0.07515651874853867,4.223294286816117e-09,0.6045785568712816,0.9191873600438425
volume,C(hour_of_week)[T.105],0.7901558814604962,0.09023143273925817,4.266487114338807e-08,0.6012993222735035,0.9790124406474889
volume,C(hour_of_week)[T.106],0.8383514843089773,0.10659414994696335,2.1563856181308862e-07,0.6152473644107769,1.0614556042071777
volume,C(hour_of_week)[T.107],0.6270513898851268,0.0975582530164701,3.666431006978742e-06,0.4228596196156029,0.8312431601546506
volume,C(hour_of_week)[T.108],0.7599778199498459,0.10229540151561232,4.941833189636356e-07,0.5458710839223132,0.9740845559773786
volume,C(hour_of_week)[T.109],0.7946535907842677,0.10729730311467073,5.168231729120939e-07,0.5700777543921223,1.019229427176413
volume,C(hour_of_week)[T.110],0.9727849965240681,0.09974885265360633,7.87052645641656e-09,0.76400824852044,1.1815617445276962
volume,C(hour_of_week)[T.111],0.973039773231078,0.10259794872349243,1.2269547864470386e-08,0.7582997986198582,1.187779747842298
volume,C(hour_of_week)[T.112],1.0343585188124047,0.10818135697452683,1.0786602733046772e-08,0.807932336426188,1.2607847011986215
volume,C(hour_of_week)[T.113],0.8890593216538913,0.1118720476550895,1.849224587387148e-07,0.6549084348958764,1.1232102084119062
volume,C(hour_of_week)[T.114],0.7661923257109483,0.11370047332514306,1.938934484972568e-06,0.5282145000438137,1.004170151378083
volume,C(hour_of_week)[T.115],0.639680992655805,0.1106214642903367,1.4286291294259828e-05,0.40814760696226055,0.8712143783493496
volume,C(hour_of_week)[T.116],0.6817666482782481,0.09632407450138512,9.828654166749244e-07,0.480158043328231,0.8833752532282652
volume,C(hour_of_week)[T.117],0.5791003287265235,0.11199569702953668,5.437222194779216e-05,0.34469064085347806,0.813510016599569
volume,C(hour_of_week)[T.118],0.13591313699047047,0.11285108342347387,0.24324015999677454,-0.10028689518089909,0.37211316916184
volume,C(hour_of_week)[T.119],0.09369953875999126,0.10409311251002229,0.37930776461237314,-0.12416984962171584,0.31156892714169837
volume,C(hour_of_week)[T.120],0.04284064902511331,0.11439704959816713,0.7121861625329293,-0.19659512753719083,0.28227642558741745
volume,C(hour_of_week)[T.121],-0.15032491116061186,0.10593320291763797,0.17208071721288248,-0.37204565302774456,0.07139583070652084
volume,C(hour_of_week)[T.122],-0.22077268029289132,0.10300817496919207,0.04525030346443504,-0.43637126830411016,-0.005174092281672482
volume,C(hour_of_week)[T.123],-0.1833212074216325,0.0912862958128003,0.05905308648655837,-0.37438562039565604,0.007743205552391025
volume,C(hour_of_week)[T.124],-0.2886962723562998,0.0961517945481626,0.007320997627137273,-0.48994429122012984,-0.08744825349246979
volume,C(hour_of_week)[T.125],-0.46030236166171334,0.08192918550499118,2.0370758865493878e-05,-0.6317821176817404,-0.28882260564168627
volume,C(hour_of_week)[T.126],-0.31254176805174666,0.07663482804747299,0.0006406844053987202,-0.47294030656055214,-0.15214322954294118
volume,C(hour_of_week)[T.127],-0.23494621687480788,0.09300307298495157,0.02056946515192183,-0.42960388576620306,-0.04028854798341269
volume,C(hour_of_week)[T.128],-0.1899378795235349,0.08926127828767844,0.046657972831620896,-0.37676388210687994,-0.003111876940189856
volume,C(hour_of_week)[T.129],-0.07858558452377373,0.11389958871015585,0.4985641074055328,-0.31698016348134295,0.15980899443379548
volume,C(hour_of_week)[T.130],-0.15924826902186207,0.0846089277060657,0.07522135723067168,-0.3363367899283512,0.017840251884627067
volume,C(hour_of_week)[T.131],-0.14685350420503496,0.11092194171765384,0.2012327823301292,-0.3790157963817609,0.085308787971691
volume,C(hour_of_week)[T.132],-0.23353930685816837,0.1174768510674317,0.06141996109863033,-0.4794211819784453,0.012342568262108583
volume,C(hour_of_week)[T.133],-0.15238460567716783,0.10246411953656671,0.15336989840970983,-0.3668444725809703,0.06207526122663462
volume,C(hour_of_week)[T.134],-0.18886359503343186,0.12310448058504192,0.14147094905224813,-0.4465242341033652,0.0687970440365015
volume,C(hour_of_week)[T.135],-0.13402366965939372,0.10697098745755448,0.22544403665440596,-0.35791651953186476,0.0898691802130773
volume,C(hour_of_week)[T.136],-0.13362647864138555,0.12667599459537018,0.30471553433476434,-0.39876238244559226,0.13150942516282116
volume,C(hour_of_week)[T.137],-0.3373781305315441,0.10912819806491258,0.006006824528762676,-0.5657860740956404,-0.10897018696744779
volume,C(hour_of_week)[T.138],-0.3859452200082937,0.08870199687978873,0.0003439863285910877,-0.5716006331517423,-0.2002898068648451
volume,C(hour_of_week)[T.139],-0.4270660249997419,0.06931747603233412,6.390158915657751e-06,-0.5721491697262886,-0.2819828802731952
volume,C(hour_of_week)[T.140],-0.411334974712697,0.07792794890525041,4.2851700842216835e-05,-0.5744400462820878,-0.24822990314330623
volume,C(hour_of_week)[T.141],-0.6216862858401278,0.11456790343136762,3.095344733411804e-05,-0.8614796635851084,-0.3818929080951471
volume,C(hour_of_week)[T.142],-0.5319132518839262,0.13270511162232165,0.0007519146469856908,-0.8096682426523851,-0.2541582611154674
volume,C(hour_of_week)[T.143],-0.3777074430517119,0.08917993509995999,0.0004477316167497733,-0.5643631923865,-0.1910516937169238
volume,C(hour_of_week)[T.144],-0.3624644206249765,0.07514232365270167,0.00011800565966368199,-0.5197391115342156,-0.2051897297157375
volume,C(hour_of_week)[T.145],-0.7124600561292366,0.11836248340802075,8.61888314916222e-06,-0.9601955810417283,-0.46472453121674484
volume,C(hour_of_week)[T.146],-0.5726193139663072,0.0929293362212605,6.3785673118474725e-06,-0.7671226500376027,-0.3781159778950116
volume,C(hour_of_week)[T.147],-0.34161326349484145,0.10188272768677736,0.003341105393123292,-0.5548562632719979,-0.12837026371768503
volume,C(hour_of_week)[T.148],-0.47159826104343183,0.09965251719655156,0.00014492441276605302,-0.6801733766181519,-0.26302314546871175
volume,C(hour_of_week)[T.149],-0.5970458851423912,0.11058998629996124,3.288551717861782e-05,-0.8285133866448954,-0.36557838363988704
volume,C(hour_of_week)[T.150],-0.5194450288239704,0.09498033868019709,2.819744491993842e-05,-0.7182411623774708,-0.3206488952704699
volume,C(hour_of_week)[T.151],-0.451925799616419,0.09403113586537616,0.00012276221953690298,-0.6487352288459871,-0.25511637038685087
volume,C(hour_of_week)[T.152],-0.27997147782231735,0.11847118903738423,0.028931280717720075,-0.5279345262319165,-0.032008429412718226
volume,C(hour_of_week)[T.153],-0.39349178122961004,0.08896033783565221,0.00029189009646771733,-0.5796879082079197,-0.20729565425130037
volume,C(hour_of_week)[T.154],-0.2308871821538504,0.09171285075729957,0.02095209948630291,-0.42284438488723763,-0.03892997942046314
volume,C(hour_of_week)[T.155],-0.40958649968429717,0.07899291155177934,5.266821970863804e-05,-0.5749205636899193,-0.24425243567867505
volume,C(hour_of_week)[T.156],-0.31635037333509974,0.08902683100057832,0.0021216485381740187,-0.5026856721070535,-0.130015074563146
volume,C(hour_of_week)[T.157],-0.17159404324759198,0.10198415130919819,0.10882263216492859,-0.3850493251061604,0.04186123861097646
volume,C(hour_of_week)[T.158],-0.09143848967249829,0.08739150896727897,0.3085477424951314,-0.2743510200920526,0.091474040747056
volume,C(hour_of_week)[T.159],-0.11323716495753777,0.09614816221289281,0.25344381573605085,-0.31447758125627445,0.08800325134119888
volume,C(hour_of_week)[T.160],-0.020525429839592046,0.11013781685753626,0.8541367860568853,-0.25104652982243236,0.20999567014324827
volume,C(hour_of_week)[T.161],-0.2853716950314745,0.10635084419443673,0.014709182285162955,-0.5079665701370608,-0.06277681992588821
volume,C(hour_of_week)[T.162],-0.47133206854715515,0.0932574404838196,7.046340533052448e-05,-0.6665221347323408,-0.2761420023619695
volume,C(hour_of_week)[T.163],-0.47333980478285576,0.10698870752063235,0.00029124307373199496,-0.6972697431735944,-0.24940986639211712
volume,C(hour_of_week)[T.164],-0.2557960069676289,0.08614647271506964,0.007878675770827587,-0.4361026465626987,-0.07548936737255907
volume,C(hour_of_week)[T.165],-0.42825818310251074,0.13531675429845608,0.005100218197418952,-0.7114794048136381,-0.14503696139138328
volume,C(hour_of_week)[T.166],-0.30167923267670915,0.09963520540684224,0.0069212558984202135,-0.5102181142591428,-0.09314035109427554
volume,C(hour_of_week)[T.167],-0.33577773993019233,0.10054582102504646,0.0034441325328321837,-0.5462225619058473,-0.1253329179545374
volume,is_cex_bound,-1.9720286194361414,0.19620697724522257,4.850531865555896e-09,-2.382694542453136,-1.561362696419147
volume,log_fee,-0.07944410235382798,0.04563687113360806,0.09789109013326203,-0.17496317140440182,0.016074966696745865
volume,is_cex_bound:log_fee,0.20770575749984937,0.060193604957673466,0.0026791076831526664,0.08171909440188757,0.3336924205978112
volume,shock_window,-0.010551142035400418,0.08629550041526379,0.9039710792036024,-0.19116970019174973,0.1700674161209489
volume,is_cex_bound:shock_window,-0.15183738813395775,0.08807466224054533,0.10094806826988627,-0.3361797747873063,0.032504998519390815
volume,eth_abs_return_1h,21.592600835731265,2.3938255003190476,2.6973417055161886e-08,16.582266481507492,26.602935189955037
volume,eth_volatility_24h,43.64983895528482,8.01302387845454,2.9562230921910912e-05,26.87838722913131,60.421290681438336
volume,stablecoin_depeg_abs,24.291010190013935,16.179740730493606,0.14970875426776062,-9.57357635299904,58.15559673302691
volume,block_utilisation,0.27045043391998824,1.3520506203502676,0.8435826626656099,-2.559424037250798,3.1003249050907744
