model,term,coefficient,standard_error,p_value,ci_lower,ci_upper
volume,C(hour_of_week)[T.7],0.6281719554967203,0.4528406058246763,0.16538652974327572,-0.2593793226569442,1.5157232336503847
volume,C(hour_of_week)[T.8],0.7317382473941346,0.6195342838254204,0.23755895771615576,-0.48252663609150515,1.9460031308797743
volume,C(hour_of_week)[T.9],1.1092882166610372,0.5318758951297506,0.03701353338017537,0.06683061796172307,2.1517458153603513
volume,C(hour_of_week)[T.10],0.9697331300733796,0.5443128014230734,0.07481884885164052,-0.09710035703994646,2.036566617186706
volume,C(hour_of_week)[T.11],0.6634543405636957,0.694742367248271,0.3395956183120772,-0.698215677777015,2.0251243589044066
volume,C(hour_of_week)[T.12],1.4235193208652543,0.637491177519964,0.025548786983051505,0.17405957246409476,2.6729790692664137
volume,C(hour_of_week)[T.13],1.2758984759646588,0.6018434231005237,0.03400738783928603,0.09630704235533072,2.455489909573987
volume,C(hour_of_week)[T.14],1.9062787800062888,0.6231960429460868,0.002221698479679101,0.6848369805240819,3.1277205794884955
volume,C(hour_of_week)[T.15],1.1138184265265176,0.6306455069420385,0.0773696591363768,-0.12222405409188242,2.349860907144918
volume,C(hour_of_week)[T.16],1.4816457453574121,0.7161627905060648,0.03855854525771703,0.0779924688978213,2.885299021817003
volume,C(hour_of_week)[T.17],1.4634665980862727,0.5842476067943748,0.012249504707559866,0.31836233071557896,2.6085708654569664
volume,C(hour_of_week)[T.18],1.5871540291228419,0.6588692215105869,0.016000417938763382,0.29579408444014854,2.878513973805535
volume,C(hour_of_week)[T.19],1.1260520902287143,0.5704472109105361,0.04838387663180204,0.00799610176273946,2.244108078694689
volume,C(hour_of_week)[T.20],1.7198650183128747,0.6534977188009635,0.008493777647414975,0.43903302548390255,3.000697011141847
volume,C(hour_of_week)[T.21],1.1571941432969688,0.710752662175588,0.10349839392892345,-0.23585547648314753,2.550243763077085
volume,C(hour_of_week)[T.22],0.6386215286720534,0.7487671064087976,0.3937161959519955,-0.8289350326974603,2.106178090041567
volume,C(hour_of_week)[T.23],1.0541545572502875,0.6110643619390212,0.08450726274080747,-0.14350958438614225,2.2518186988867175
volume,C(hour_of_week)[T.24],0.7270334840792863,0.5881434315298204,0.2164028241099123,-0.42570645946296093,1.8797734276215334
volume,C(hour_of_week)[T.25],0.5490282799117124,0.6031437470810728,0.36267609601256434,-0.6331117418677256,1.7311683016911505
volume,C(hour_of_week)[T.26],0.6580060907295217,0.5911465954022566,0.2656648913648988,-0.5006199458423722,1.8166321273014154
volume,C(hour_of_week)[T.27],1.3553274758693696,0.690401484704255,0.04963450150761965,0.002165430976048821,2.7084895207626905
volume,C(hour_of_week)[T.28],1.4207456770208713,0.635295859036649,0.02532866995615728,0.17558867378160414,2.6659026802601384
volume,C(hour_of_week)[T.29],0.7152028597089906,0.5991976838778011,0.23263414466246846,-0.4592030203113162,1.8896087397292973
volume,C(hour_of_week)[T.30],0.9854025523237625,0.6099009766400928,0.10616431803109817,-0.20998139602662425,2.180786500674149
volume,C(hour_of_week)[T.31],1.241359369311857,0.570142910232208,0.029459863792378433,0.12389979921587635,2.3588189394078376
volume,C(hour_of_week)[T.32],1.1997172915755314,0.5409884109432908,0.026579419552594036,0.13939949007312702,2.260035093077936
volume,C(hour_of_week)[T.33],1.3229988707966158,0.5803346936838499,0.02262447798764268,0.18556377219718567,2.460433969396046
volume,C(hour_of_week)[T.34],1.5745471497766912,0.5826210202227978,0.006881526606170933,0.43263093350402504,2.716463366049357
volume,C(hour_of_week)[T.35],1.518521105309245,0.580427202542819,0.00889111137145945,0.38090469267798444,2.6561375179405053
volume,C(hour_of_week)[T.36],1.1967249306619643,0.5764988093403061,0.03790784600472858,0.0668080272247411,2.3266418340991875
volume,C(hour_of_week)[T.37],1.4256397254938964,0.6157129940912254,0.020589465684027478,0.21886443226177166,2.632415018726021
volume,C(hour_of_week)[T.38],2.0035514085069486,0.6409143563624439,0.0017715160679798879,0.747382352861889,3.259720464152008
volume,C(hour_of_week)[T.39],1.1451894733123822,0.6038006175572694,0.05787610843399563,-0.03823799094290892,2.3286169375676735
