avg_gas_gwei,block_count,max_gas_gwei,median_gas_gwei,stablecoin_volume_usd,time,transaction_count,transfer_count,log_volume,log_avg_gas,log_max_gas,fee_regime,rolling_gas_threshold,relative_shock,absolute_shock,fee_shock,lagged_threshold_gwei,lagged_median_gwei,shock_ratio,shock_increase_gwei,relative_candidate
13.42784728939572,1635,77.581507081,9.66038864940915,163031253.7724056,2022-07-17 00:00:00,3960,3972,18.90945248745989,2.66916017866283,4.364136392885062,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,36.152913724568144,0.3714181211422156,-22.725066435172423,False
10.95082143024558,1584,52.284192358,9.580574099979469,174981826.22773504,2022-07-17 06:00:00,4063,4166,18.98019268208264,2.480800014947792,3.975639708534498,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,36.152913724568144,0.3029028728825201,-25.20209229432256,False
26.309916441904345,1589,159.096545098,21.28767858139937,162929602.62503812,2022-07-17 12:00:00,4256,4267,18.908828785883188,3.3072498758655664,5.075777040119607,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,36.152913724568144,0.7277398619194869,-9.842997282663799,False
27.57769075000556,1618,168.611487693,23.05677975418412,183758433.9566067,2022-07-17 18:00:00,4335,4389,19.02913259952939,3.3526263697273126,5.133510455102871,high,181.20087674315195,0.0,0,0.0,186.13594114538566,36.01567921640368,0.7657134711885438,-8.437988466398124,False
17.964432149457554,1661,89.636085587,15.377452780628312,355065193.34048384,2022-07-18 00:00:00,4409,4767,19.687811976608355,2.94256523266557,4.506852429412524,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,35.92863434019509,0.5000032002151521,-17.964202190737534,False
17.550097775071432,1596,48.725550316,15.825355819623992,339430499.2858112,2022-07-18 06:00:00,5510,5528,19.642779772035567,2.920475059932892,3.9065188918683376,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,35.92863434019509,0.48847105094215326,-18.378536565123657,False
48.21657767601582,1644,188.631128306,42.35908636027751,699341608.8448055,2022-07-18 12:00:00,8599,8614,20.36564989304149,3.896230511379635,5.245080755174167,high,181.20087674315195,0.0,1,0.0,186.13594114538566,35.730738305107145,1.3494425238093672,12.485839370908671,False
30.9166976825164,1555,106.390796319,26.49424217586494,1574053252.382094,2022-07-18 18:00:00,6633,6648,21.17691981952183,3.463129311168144,4.6764744830488905,high,181.20087674315195,0.0,1,0.0,186.13594114538566,35.730738305107145,0.8652689294723402,-4.8140406225907455,False
22.78502671855501,1618,79.448342128,20.82563548415953,453533330.91626686,2022-07-19 00:00:00,5747,5754,19.93257932408262,3.169056253219961,4.387615265743146,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,35.51320678156688,0.6415930518102796,-12.72818006301187,False
16.722986286014706,1632,119.598467905,12.145493175722446,590316587.2386774,2022-07-19 06:00:00,6376,6796,20.196169541186023,2.874862457276772,4.792466580273749,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,35.40547342548755,0.47232771286645836,-18.682487139472844,False
49.21062650755985,1629,130.688615579,48.54589232907297,516789271.5157894,2022-07-19 12:00:00,7758,7776,20.063145752701335,3.916226687713437,4.880440162940011,high,181.20087674315195,0.0,1,0.0,186.13594114538566,35.21242826193141,1.3975357263492694,13.998198245628444,False
24.738562536653724,1597,57.736066328,23.94762453338892,550735673.5651926,2022-07-19 18:00:00,6677,6689,20.126765532532577,3.247990355101714,4.073053956010174,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,35.21242826193141,0.7025520180725193,-10.473865725277683,False
16.44606147230817,1616,38.601823792,15.21444695597764,543068409.9883238,2022-07-20 00:00:00,5241,5247,20.112745857049656,2.859113919580892,3.678875172553455,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,34.995307573371164,0.4699504765839636,-18.549246101062995,False
18.28846225096556,1568,49.380022357,17.31149391950222,465334704.0785054,2022-07-20 06:00:00,10029,10045,19.95826750049058,2.9595071063198986,3.919594714691734,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,34.811195614302925,0.5253615087972259,-16.522733363337366,False
